id	locus	title	Genomic Context->strand
6D361C01C85ECBF35824D9D524A3C4D714103785	BSU_24800	yqgW	1
6D36D6360FE1CBFF5F64B2A6D1406405D6C6F7D5	BSU_35030	nagR	1
6D38B333DE44EB903E151004BA30F3361CC1BE7C	BSU_23360	ppiB	0
6D5089931FBDB398A7FAF3C8DDF341EB4949AEFE	BSU_27180	yrhH	0
6D585EB5E56A1E5C1C31680D960043BA08C817E2	BSU_09930	yhaM	1
6D6718AC72C9D86EDE16B191EDAB3ABA488B689B	BSU_16760	dapG	1
6D6C324675631B5CAB165D6DF72AA45BF3DB6F29	BSU_26640	czcO	0
6D71F346EC00C5ED497A5253843335BB10480A84	new_2385396_2385479_c	S860	0
6D7FE97997D2D643C7AC24ACA52283F311643355	new_2562914_2563888	S927	1
6D808BC20ADB6CA789288D50CA816D6BEE22CFC3	BSU_19420	yojK	0
6D86100E323BB10957D7F8AC58C2D88DDB258454	BSU_tRNA_35	trnD-Phe	1
6D9153BA698101C3EE1CD68B76419ECD300740F8	BSU_39620	yxeA	0
6D9AAA63C4E43D2F80C7A2104BDF4D98A21C3B78	BSU_19060	yobR	0
6D9CEDC7737CCFA838EBC142CD735E066C950AD2	BSU_15470	pyrR	1
6D9D3A25560F81B3DB329610984834889FFE34A1	new_348596_348692	S118	1
6DAAEF20B68139A732FDCDABD0C420A0C928D373	BSU_15020	ylbI	1
6DBA90139A3A0D6271DD2B1B03481EFFDFF1DD40	new_2215272_2215459_c	S792	0
6DBD202DE5F7CEC16EE36946E3FB3792D986D0B9	BSU_17689	BSU_17689	0
6DCDEA8739BF0113715C75DC8FEA045DD9D1ABE9	BSU_misc_RNA_54	BSU_misc_RNA_54	0
6DD46B2E342994CB97C13C00AB264B2D62184223	BSU_05590	ydgD	1
6DF19E4546509687CA194F6B44EEB723C9467B9C	BSU_12640	xkdJ	1
6E063903E9E3B770CAACA9DF98DFA540FAE6FD3D	BSU_01880	ybcI	1
6E0B963D2334CEAFC19E4B6E224F7899A41A4B94	BSU_28660	sspI	1
6E200AAFBFAD3B86BED40A86A382EE0EAEF1090E	BSU_30360	yttA	1
6E4F2BA67FF58085D462F6A6FB6497BDF600FCF6	BSU_35550	tuaG	0
6E5AB4620F9A896C32CD77AF314C67035814AE0A	BSU_34560	malL	0
6E668E7BCD26FCC9873D538385DAF851D7CEC8FC	BSU_21730	ypmS	0
6E6D17F51F9A82D38EA985AA7E09CB9530583802	BSU_14450	ampS	0
6E8B67517A81B58707C3841B33057BDA9C4FA1AB	BSU_28420	ysmA	0
6EA4D86FA1EA6388054A4D863EB576187CD5AEEE	BSU_25890	yqxI	0
6EAB09018D9AF9C488E713C232CD77B63415DCE3	BSU_27830	coxA	0
6EAF0238A898F1B5CA37A9DDB546203DECF9C9FB	new_4185817_4186091	S1571	1
6EBD8F7065B6C1996067F3120DD9CFEA91D3A444	BSU_34290	epsI	0
6ED386D49F973C1F6B1076974F54275DD583C9D3	BSU_36410	mbl	0
6ED6C3DDC4F3142FD01D32840D955B7E4A19F385	BSU_16350	fliP	1
6EE13E61A218A6D52BAC83A1145B0B96961CE289	BSU_09950	prsA	0
6EE8DFD3C5EB5A6DBE13685F335776C266488FF8	new_3033042_3033166	S1132	1
6EF57AF25BFC9880BBA8EB75ED6710B614D1E922	new_551930_551999	S177	1
6EF9B43AFDE3AEBE0DA5EDCCEDA99331BA01AE5D	BSU_10000	yhaH	0
6F0DA2F44E49E65A9A669AD1CA3F6FAA20DD1B44	new_1783660_1783762	S616	
6F0FA23892BB1829174F66C464149DB428A8DE18	BSU_35560	tuaF	0
6F1462EA074DEDE2FEF13561A6691A22BFAD10FE	BSU_29970	ytkP	1
6F1F65ADE205E051591BD7A4829F7943D3C2BF6B	BSU_32060	yuiD	1
6F219CFF60072A01EDF98DC1EE41078EE49CB8D6	BSU_26440	yrkO	1
6F21B5E9EEF67E96808A1DEFA3A80DA2A0FF9462	BSU_28910	pftA	0
6F256986E591DB82974A7F54EB1CE0C024A6F63B	BSU_14040	ldt	0
6F4CD36D4C1EE99EF7A503F44F53AEB8EFFEAB7F	BSU_35420	flgN	0
6F4F7A68701FAC3983AF447F11BC1EAB17D7B07B	BSU_39610	yxeB	1
6F5831A480B72D17B7B3F0BF7AF147603B65CA49	BSU_36300	glcR	0
6F5BBCBA02EA1C016AA37EB63D252A4C07CE6617	BSU_30540	asnB	0
6F5DDE1367AD3E82EE0C421C95BA5E03470F6364	BSU_tRNA_62	trnB-Met3	0
6F774A738CA515CA2A5EEFFDAD1B5AF249A85C80	new_2406881_2407627	S871	1
6F96C10759C1C20B3A6B396E3718F0A9281F100A	BSU_00120	pdxT	1
6FAD8804AA32B84819DDE57C0AF63F208FB9FFD1	BSU_26390	sigKC	1
6FB1865734C4DE7BE19D3D1A7E0C687B6D7094E1	BSU_19120	czrA	0
6FBBC2BDEAD72BEA0D9EA56668FDA5A3BE6F694E	BSU_31520	malK	1
6FBF27C12B4B3DC2CE373E5199357042114471F8	BSU_27320	greA	0
6FC2777AEF26F17F6908CA80459EE1E2523F275B	BSU_31310	yugP	0
6FC5C37F7C823518FD864EECD04D6F762A4817E4	BSU_25940	yqcD	0
6FCF6F71C5A8B2345F42BD0C3345C520FD40358B	new_3460206_3462957	S1290	1
6FD5AF1F859F91C0664F56964623706742845B87	BSU_20620	yoqI	0
6FD946E1ADD335B46B3E570E3D6F9BD9647D8C55	new_2340291_2340801	S844	1
6FDA046DCBBAE4588C4BC7163A04B9E6AEDBAC55	BSU_18420	yofA	0
6FDD4D25F514497615CA940C0DC637094C1DF282	new_1609165_1609275	S566	1
6FDE01EEFCDB2F949A902DFD76A341410B867E88	BSU_13870	ykvZ	1
6FE1D3C4D4DF86DE2D3D9A143A1DCFE120F13F5F	BSU_17680	thyA	1
7024E4162A6D827069F882FDEACA696EBC05DD40	BSU_16470	sigD	1
70263A55987F110209367CF45AD65A584AD3077D	BSU_28130	hemB	0
7028580E25DD6C1D49A14F29DDCC02012F94FED7	BSU_34660	yvdB	0
7039FCF49F97FFEF37ED48D6F860E3873A5CF308	BSU_12880	ykcB	1
70408C17CF8681998F7FD933D4BFF71D052626D9	BSU_24440	yqhV	0
7040EC033DB7B1960813D2378AC70262CB7B87C9	BSU_21540	yolA	0
70412A747D1ED3E885126945DF02503667C13E5B	BSU_09310	pgcA	1
70480E800C2EA025EDF474D1CB9A5A84C3F89ADA	new_1997958_1998066_c	S679	0
704A43D2EA6E948278314F05D4D0F186E647A3AB	BSU_18110	ynfC	0
704BE4669EB09F1A2BE283058383C8EBEF4BE6D3	new_2265144_2265224_c	S808	0
7050A2CC4BA2183C3CD22A246846CBCE43D73ABC	BSU_03380	yckB	0
705B1F88082E37006ED57B37130139FE7B76A8AB	new_2792102_2792210_c	S1036	0
706864AAF36684AD5E46F30E9EB76315AB412700	BSU_08100	acoR	1
706983E6942E883D3A9D45693E7B4015AEABE60B	BSU_03750	yclJ	1
707B8351C97587891CBAFDA64D3CDA9F24AD666E	BSU_39339	yxzL	0
707E2D9F7EA6E4A75FB0168BF7B14F20691F99DF	BSU_05090	yddS	1
70858AED096A80C1EAEB81F4B048368B665AB515	BSU_09080	yhcH	1
708964AD2F284D67A010C265012C78D187C364C6	new_17238_17833_c	S9	0
7089FB028CFECEB10F9BBCEE97106231043A6F4B	BSU_18019	ynzL	1
7098319D8E88FDC2A629A3F4A21507FD7A649385	BSU_33221	yvrHb	0
709C4D0AE9C78C9A367F37B9C3B37D2516850D7C	BSU_09920	sbcE	1
70A1252FC7855FBB6C74B601EC2A13EA4BFBCAF0	new_150362_150442	S57	1
70A5A147B908001878161D45AAEB08132AD0DB8C	BSU_30840	yteA	1
70B45E7428DB1F6AEF7D2FE3062CC86BE96674FC	BSU_33720	opuBB	0
70CC5C9BCC676AB89C0BF80686BD98BA08FAE648	BSU_36130	ywrA	1
70D7098BEBD5E53B4B9B8C3394FAAF972C65EE22	BSU_14320	yknU	1
70D717806F5174447E01FF33DC8299CB025888CD	BSU_25450	yqeT	0
70D98B6505DAE8655D1A93F339850FBF4534226D	BSU_20600	yoqK	0
70ED3CE683F3A3F785480F40986CABE7729C17C7	BSU_04280	ydaK	1
70F7E762C2356A2730D390AAAFAC1BC82F9908EB	BSU_tRNA_59	trnB-Pro	0
71012848B12CB7BCDEEACDAC6AD1966A971F8FAB	BSU_21020	yonR	0
7126B01D08263706678B48BD203E4B4A383656ED	new_3688579_3688715_c	S1377	0
7131382C30B218E36E844A7C1F888D3897B1A139	new_549652_549910	S174	1
71344F56CC91C0A62D30C736AF132AA3DAFFCCF2	BSU_06860	yezE	1
713BAB7190E1F86C55103049B29072F00E0DFFB3	BSU_18800	penP	1
714337FE07E3843995FA8E9DF1CA1D0D75430610	new_4011685_4011824	S1506	1
7150BABA5086D5E2EB8102E4901A216F43576282	BSU_34760	glmR	0
7153801F8970FC2F8CC9120474FC04CD9F7C7F78	BSU_08740	ygzB	0
71546D1508EF17A208332E162CAE2C299987A569	BSU_31550	nupO	1
7165CC59CDAF64AAE2D591936860304A53BE5DF6	BSU_37310	fnr	0
71664D245835EB2DDCC3292905542A54B0F31ABC	new_3769195_3769288_c	S1414	0
716FE06124544C05CC34BA2E643B4DBD27F04998	BSU_14180	ykuQ	1
7182064FE0A750452804D84F29E3A7E5E3F78174	new_4022729_4023053_c	S1511	0
71A5D44F17626D751BB697CE534B602AD40AFF1A	new_417763_418267_c	S128	0
71A73C825981E74842FC28D1B05CF85E9F3F5A56	BSU_39060	citH	1
71B74AB554E382C4A77CE0546BA73CD094710901	BSU_tRNA_46	trnS-Ser	1
71C30FB1F1D3216C1AF3475FC53427F43CF77484	new_1074573_1076008	S354	1
71DB7816B085098263022C9F720A77677F626D61	BSU_06800	yezA	0
71F01F20CF4E6E816BE2567B4287F93A99C9FF7D	BSU_18780	yoaW	0
71F490B2C3199734620724B51F8E3D7977C2D8D8	BSU_32010	besA	0
71F5D1BC9678A2FBDC7268BB471EC67E58808C19	new_2282486_2282578	S815	1
71FC6E75694B7066D808BAD736140569875E5E5C	BSU_24310	folD	0
720E08387CA2B2ED6F1CC35E1F8756EFEFC43385	BSU_08550	sspK	0
720FF6C88C36379EAF2DBF551FC89E5B3A35A6AC	new_3625508_3625640_c	S1347	0
721E14F433EA8732CBB923CB54481429480494CA	BSU_21210	yomV	1
7223A1D7D162FE904838F6BFE4F398DAACF6E14C	new_3951662_3951749_c	S1478	0
7229AD0B4D3394EA947334A074A74853FC85FDD4	BSU_14790	ylaI	0
722FD63050EED803C859FFD61338C02D5BB4CC1C	BSU_25680	yqeG	0
7230AC3FC87C24DB40A4868739047DF0E1476C6F	new_2978602_2978702_c	S1098	0
7235F9D0048961BBD93FA6A4322018029A607435	BSU_35190	yvkC	1
72404FA6ECD62AEA3EFDB934DFB8DA581875605C	BSU_40060	gntK	1
725094DC9353EBB5FD603AB389607D8C13DF5F51	BSU_16890	ymfK/1	1
727024F7B1AC19676ED4B516CF46A47B1328310B	BSU_33500	copA	0
72769EF3D2E6C9E6BE654372F4022CF1C175CF63	BSU_misc_RNA_21	BSU_misc_RNA_21	1
7283CDE72293A68D0B35E0C028D22FABE7FB43C7	BSU_13480	ykrK	0
729497AF2E254B6F68995F7C157742A5FA63A0C4	new_1914233_1914999_c	S652	0
72A4458679EA1451FA3B63D44C3BE93ACA8B397F	BSU_28970	ytxB	0
72A88CB8FEAB634F0E284BE4CF9A31C894F25714	BSU_16880	ymfJ	1
72A89412C53703F96F835D26307263F5D1A4AB4E	BSU_35750	tagA	1
72BF9B934CB5800E156263FF377DED0AD2E920A9	BSU_06320	mneS	1
72C8A4ADACE15534C03F762FE8D7BC1DF60A2A25	new_3055193_3055921	S1144	1
72D5442C0EF3B404F7B615366E357B68C863CEB6	BSU_14890	ctaC	1
72E387D5D44FA20D6EEFF1B39B6C9F322F966FC5	BSU_34080	yvfS	0
7306A55192AEB4032FD17A1BAAFF1127D511D70E	BSU_03190	ycgL	1
73275060537497E6A9859856C9F040763E36316B	BSU_10110	pbpF	1
7334017333600B876030056BE9247AD4E8996A1D	BSU_12870	mhqA	1
73356B73D6C89D6569CECCC7295AF85CC7A1E6E3	BSU_07570	yflS	1
73473E6556D374C8623A426E075038AD01AB7025	BSU_06300	cotA	0
73548668C1D6CC4735F9B04B9F41B9FC190C6EAF	new_3745414_3746298	S1403	1
735BF44BDC6A7480EB5F041AECC9451B3A0413EE	BSU_40790	yyaO	1
737B37DA0DA1642AD5C4A824228BFED55FF0652A	BSU_35540	tuaH	0
7393DA173BEFE0CA2FB4D8E07D3B9D9A926C9697	BSU_20450	yorA	0
739B228743BC1FE9E6888E999BC0E4F615E36F9E	BSU_10430	yhxD	0
73AFDF65BE89C0E2CC59AF2AF64C29BD99D785DF	BSU_19540	yodB	0
73CB11C654E7A92D6F59B00E0710D3AA1FD2F099	BSU_10340	yhfR	0
73D063EDC412F7F28DA27C986ECCCD1C4A1F6618	BSU_00190	dnaX	1
73DAA9C0B1CFABD5C7547E74EE2A0CE96F2F8772	new_2396720_2396797_c	S868	0
73E176945BC0CFDB4A0412434CFD3868696B0A7F	BSU_40260	yycQ	0
73ED086EED7CECBE2FCADFBC964F1263CF825DB0	BSU_29900	trmB	0
73EE042D5685FF228346C8D4552D9755A3C0DB1D	BSU_17266	ymzEn	1
73F6CACC6B6672E751090B3D4943A2F9E57E4650	new_596003_596095_c	S189	0
740C4A1C90E6A0F2C98B42520691C7116B1118E6	new_2395813_2395952_c	S866	0
741156D495BE3857683C8A0390764EAD83845ABC	BSU_29400	ascR	1
74137B4DA75E9AD374356DE0AE05F3E7BFC751FF	BSU_21260	yomQ	1
741DCFFBB8FF6A4E357EE5110EBE24412DE34244	BSU_29590	nifZ	0
741F90C14739AAD2946C2DA9B315E9979A9D26E4	BSU_05200	ydeH	1
742211638683683D727B90993C4F5C5DAA211E9A	BSU_tRNA_60	trnB-Ala	0
7428E80AC67A659B8602AF887EA7DFFD4976B40C	BSU_04440	dctB	0
743B34F857330DE3343E2AC7824F079B2012F277	new_3061289_3061624_c	S1148	0
743F123D3CD78DDDF06C107C7B62577448FE89DC	new_2098793_2098895_c	S739	0
744ED1F97D98D80E1F7EFC81B645EB19DE881690	new_945417_945519	S303	1
745167427618C4DA71848F9362043B66BC4E392E	BSU_01600	ybbA	0
745215A0EE7CF294E724B5D53B512A962707EDF9	BSU_33650	yvzC	0
74659B6794496912E139B3CF9EFF787B63729A3F	BSU_30810	ytxM	0
74668FF19D097722D523CC54288B6409DE267631	BSU_17290	ebrB	0
7480F814D8109D7F7CF5D90A2A21BB724077B5B9	BSU_40700	yybB	0
74996507AAC144BD154F7EE06BEFB24C0D59A810	BSU_tRNA_29	trnD-Asn	1
749A941BB13DBFBDABD251D68265C3DC227C87CF	new_1356775_1357416_c	S461	0
74A2C17127DBD2993DBE942ACE1C0401B372F120	new_1575098_1575233	S553	1
74B0D594308D313A54C7163759628655382B1F94	BSU_09050	yhcE	1
74B1AF103E6B236609CD184A1A409A9A04857181	BSU_25800	yqcK	0
74B8BE0D872A23D34A4C1212A0888FEB60410555	new_3783802_3783877_c	S1424	0
74D4616D1A550D87182FAAC2A4AF6E04F81E1572	BSU_30560	pckA	1
74DEE21BF65279A02A64EFCB60A06573F7C46B19	BSU_30739	ytzL	1
74E2AB77354355549D14152D3566C9B953A4CB31	BSU_10660	hlpB	1
74E4889419A396A6976D752CE5914A9A5ADCCCA4	BSU_18600	yozQ	1
74FC67E48AF96156C6EB4511C2504093CE4E279D	new_559362_560150_c	S180	0
751CE09C110D9659C876C380E5FF950A87811F8F	new_1683508_1683660	S583	1
751D0B909922D4D931FF3B2285CF142D966FCD48	BSU_01150	rpsJ	1
752860E73AD1A72D6598F995B80F5B21A77A5CBD	BSU_31322	yugO	1
7541AD7D06BC4CE30AD576562E0053CC1E25B4D6	BSU_10140	hemY	1
757C51296E198849EAC1FFA4D37121D9085930A8	BSU_25500	hemN	0
759172C6D7F83486EA478ABC31FA808703EA167C	new_3971340_3971882_c	S1485	0
75A874F0C344E8404BE39C32EFF59CE562193640	BSU_29600	braB	1
75B0239578C92D4F3B298CBB077635BF5567C590	BSU_39320	yxiB	0
75B1FD4AA7612B3B600CB0CE35319A6960536095	BSU_34150	ganP	0
75B8C37E589C855D2BAD7FB51B9600E161ACFBD3	BSU_40360	htrC	0
75C568C8F6912AC064B8B435975D52510D25466A	BSU_27070	levD	0
75D5B1D96D09825216DE38A0C5EA4DFDA55C2E5C	new_2591866_2591960_c	S942	0
75DB07A2704FEC2932BD0CDD24E2B3454E9551E1	BSU_03360	zagA	1
75DB6231129C28C5D3791BA43A1261CD46A861E8	BSU_33830	opuCA	0
75E331ABCDE1C60AAB4AC01229CED81B0AF50E1C	BSU_29750	aroA	0
75E36083DE4EF7118C4B93DFECE745CDB127FF98	BSU_20970	yonX	0
75F7AD40B7CD49B41063EE83D2C318B6B1CBD0E6	BSU_17099	BSU_17099	1
75FBA935A39AF67DB4E69C8699D29D9F5C149143	BSU_10740	yisJ	0
7601A53CE6A8AD417AADBED3199DB46B285D9059	BSU_04370	ydaS	0
760376B66875F767FE43CA5B347277783B6D3B81	new_2041828_2041927_c	S701	0
762718A15E5256261D79DF60F9106AF0CE2D60C6	BSU_39760	iolA	0
762E7731EFEAC9F38074D7A7E9A3E5759437CDCA	BSU_10120	hemE	1
76324E0A6CAA8E1DD0B0C6FAE1CAB402231BF7CC	BSU_05830	gmuC	1
7640C8D71D22F9F9BB0A9A314136E22EB9F2DD76	BSU_12050	yjdH	0
7649B0E7562BFF6866B26EC781DF380F4DC7EF1B	new_2339954_2340289	S843	1
764E072E7EDA42314D17ECEA2AD983BA95E5ADF9	BSU_36460	ywoF	0
767ADBEF1B40CB3C74116CEA8CFB2FAF19C1FE7B	BSU_35410	flgK	0
76825D77907E8CE47B17ED56D7E2A348B1ADA5EC	BSU_23190	dacB	0
768F0FA5202C4839CE28F14CD5116090BF32EF12	BSU_33860	yvbH	1
76A404903D2CD64CBEE6B75A5621163D2C564446	new_3124023_3124157_c	S1164	0
76AA1BFA2810FCC44A340C7BBB1B8540F3D8349F	BSU_32220	nfu	1
76C8D6BF2CA1FA5E7392C52FFD55FD01EF5AB9DC	BSU_33800	opuCD	0
76FA52D5A5F9FCA14BA9B45872FE3D99D89B211B	BSU_12900	htrA	0
770D9A5BEEEABE9C3FC772E74001329206ECFAB3	BSU_33960	araE	0
771F205F818A755A661B8E1C95365A4F6AEB05C7	BSU_35000	hprK	0
772A05040C46912B9FDEE4F4F817CE0C92EC7C1A	BSU_12180	yjhA	1
7732A37D59E2643F232F2C0AFE51BCF7A79EDE29	BSU_22780	folE	0
774C6603275AADE92A1A9AB956BD94C9C9683271	new_2329450_2329514_c	S837	0
776D79C45DADA631D4A75B0773CFF471A87D9EEC	BSU_25660	aroD	0
7774FC36BAEAD33EDD48CB77DA0B5E7E0EA38CA2	BSU_25650	yqeI	0
777CCA0036EC855DA0A86FF3BD4D86349474212B	new_2692852_2692932_c	S982	0
778B0E3A524EFE38DE3917FA69F21563D525D1DA	BSU_07170	yetI	1
7794D5CD44E2F7BE5C176473F2B2CC862DD9F0F5	BSU_22036	fbpC	0
7797B0B66922D51B9D142DD2E5857836E47F015B	BSU_09020	yhcB	1
77A86837F8DB3BD71232F4118A68E586B4345BEE	BSU_12130	yjfC	1
77AEAC0F06B4D5F062D4A2740794B7BFDDA31096	BSU_35910	rbsR	1
77BEC74867422AA225A1F12AD63464656DBDCBE8	BSU_00160	yaaH	0
77C3C4ADCBD38EEA99C44850CAEB310C59B6C938	BSU_16700	swsB	1
77D16D47F01C4792D13601313725729050A79EE3	BSU_18978	bsrE	1
77D93CAEF46EBBB9BAF570714445E194D5F2884E	BSU_01960	skfF	1
77EFC47449D8CC17651ED61C41AC605FCEF01270	BSU_12980	ykfB	1
77F292F4C802568B2ACEEC987FD03311A9EAC93C	BSU_21130	yonD	1
77F758CE9A59AC41F283CB1F5099097386133799	BSU_04050	pxpA	1
7809B4F5B9172EBB6C91BDE7B673FB08E82763FF	BSU_41010	gidA	0
780FDF3DD260287428B397FFE7F44DDF1917381C	BSU_05980	tatAY	1
7821A09DADC6EAF589A882F05CC34BE900E06F2A	BSU_15650	yloB	1
7821C82C6C30079F713B84F1E4D654E07CE5072E	BSU_30760	mntB	0
7827DC3779F8FCC77F88A91D9698CD2DC66C4C50	BSU_19140	ctaM	0
7832489F11F606BCF637EC23BAAB41AD10237EBB	BSU_31680	comA	0
783DA7788EDDE4560E8DFA53F2C21D175682E839	new_1217180_1217287	S405	1
786FF5C1A9B191050B1FF77CD630DFE24071B4FF	new_2708700_2708787_c	S988	0
787561F433911D090F801AD493F688895498542F	BSU_12770	xkdX	1
787BB72119DB1321A8281D7C46FED28CAEDBC97C	BSU_39890	yxbB	1
788725411B2E741103603373E43441FD036E1BA0	BSU_25590	comEA	0
788A78D20294F022B4DDAEBF801812420C1EA218	new_3105044_3105139_c	S1156	0
789D08564463542B8D96FC12F408549A669703CE	BSU_29660	rpsD	1
78A2D4F19EEBBD05C38AF29651C1D4C3BF75F33A	BSU_30520	ytoA	1
78B3F9580DED32469ACF537F4B40C7DBF0D4D995	BSU_03090	ycgF	1
78B66D5B9848D8247D8B9A0DE8923F50F8FCDB46	BSU_18580	yoaF	1
7909735559926769F1B55D00375B519E5E659691	BSU_31430	yugE	0
7922A49FBC7CCDC8C585EF6E67D7CC9CC91059F7	BSU_19479	yoyC	0
7940862217CCBCBCA019C7A88C0DED487980EE2C	BSU_20480	yoqX	0
7950EED7E3EE62BDFB96A1A54478CC89B175ABD3	BSU_39580	yxeE	1
795CD64B65D7CBF26E5F706C7617196CC6FCF864	BSU_38500	dltA	1
795D70E8A4D750140D6B1AA4BFEBD25C2A389C85	BSU_32870	mdtR	1
796216BE9CD6DADFEADC29497253C81BF496A2ED	BSU_33000	htrB	0
79663F97C1418EA0AE1C766C4C156DD05B24A0AD	new_1233877_1235778	S416	1
796974405FA700A5A01472A177B76F016BE6CCCE	BSU_18680	yoaO	0
796BD46066B1E6147048664FA78679B42FA9D628	BSU_36510	nrgA	1
79712F4CF884A660C71B45B3397AEFA5C0AFA683	BSU_15150	ftsL	1
79A816822F53B87A5AAD8F73940CEC829BB0DC2E	new_1731447_1731511	S591	
79B586E8B623E7C6E5B9B5BADFB52E6440AE5B98	new_3546111_3546186	S1318	1
79BAF2329209C81E8D165F131F9DAADB4A81448A	BSU_08330	lnrN	1
79DD9B2E2EBB4646327AFC2148CE040823DE89D3	BSU_40190	fbp	1
79F356DA4FA0FC4D1E560491BAC634FD81767973	BSU_21640	yokC	0
7A050B5965E95CBE22880AF10A6A0500B079C215	new_3095456_3095548_c	S1155	0
7A0CABE5644FB9BDA8E2684859D75DD3C3F5B8A0	BSU_26010	yqbQ	0
7A1445B7AFD9C3AA45EF67E51F5D233FCC5F8884	BSU_26700	azlD	0
7A2CD1CAFE8F873492D5A6442EBE2A36528940A3	BSU_09889	yhzD	0
7A3A8AF7728474204396BB7A548F747D28E6FAC7	BSU_13150	ohrR	0
7A5269AB2DCFD55050AA6BC8D93CCC41FDB789BC	new_2021145_2021230	S686	1
7A606B8E952AE8CA4F9A62008BA4B156725BB5B5	BSU_21920	ugtP	1
7A62875A659B9F0967C392F38895D9E15A29D559	BSU_07760	yfkT	0
7A6BD672C4B5278A4509617053E00CA724634672	new_2084124_2084188	S729	1
7A7F9786CC08B279E4C56BF1E0A1E21EF35CEAE9	new_282233_283231_c	S98	0
7A808943585A7A0A057865C62CE6E3A1858807B1	new_1731513_1731580	S592	
7A80910F4E62BA15DE93FFC70E1908FB5CB9542D	BSU_31570	nupQ	1
7AA9518681D37D083DC711EFA06D7E76E53D8B90	new_292874_293464	S100	1
7AC5217CA35F8E134ABB35D74F1BA5E684D2E058	BSU_28560	lcfA	0
7AE04A946F7BC41D40AB0E6DFA1DCF9E01B6F646	BSU_tRNA_22	trnE-Asp	1
7AE9B923C89E8473CA730342DCC4AC385FD52845	BSU_tRNA_65	trnB-Asp	0
7B1B664A1AE1F641E8E7D9E2894D5C8FFFA92948	BSU_00850	mcsB	1
7B27ADD1CC7A9BCE0F602FA080B5FD0DB66380A0	BSU_04520	ydbM	1
7B30F27D6C459437967A64467E52961F4A9E0F2C	BSU_06510	purN	1
7B5DD027B408DEC8FBAC0B683B7F1B341162E2BD	BSU_30930	ytaB	1
7B726F0FCE01A1F486D83B10D3F41A87B65F2DB5	BSU_06540	yezC	0
7B981C14F2975C9A1EA4E9A9058602B21568AC5A	new_3089150_3089225_c	S1154	0
7BA27FAE5AF59BAEF27E885B4710E090EC84E120	new_213878_213940	S77	1
7BAD355B34231755ABDA3815DA41596F448B80D2	BSU_27085	BSU_27085	1
7BE038EEE1D8874083A992DDC9DEC7C8042D5307	new_2349529_2349600_c	S848	0
7BEAEDC0BE19F490B597BB0A6AEAE006FFBDC1D1	BSU_35660	mnaA	0
7BF591DCDC9635C605D76135481A8A9DB63EE861	BSU_17860	yneA	1
7BFA65857F69855DBB3BB64D93B4ED2F09DC705B	BSU_16620	rplGA	1
7C0458DB0E3E3AC952FB9DDBC4AD220A3A456359	BSU_37620	rsfA	1
7C05DA947A9FBF7A466950372D67C82E28DC9389	BSU_39140	yxiK	0
7C248833EDE112703FB277761ED5E4ECF89C12C4	BSU_03385	BSU_03385	1
7C25A830B6DFE893916E6DFF56A55E357FA5BDF5	new_1439136_1439227	S493	1
7C3081BC8D416127A881627EB56C0628359111CF	BSU_00100	dacA	1
7C36409F155E4C91CEE902FE6937571BD0C50128	BSU_22880	rpsA	0
7C3ACD65CD5161F9C059ECFAA43D9DB15799C396	new_1077024_1077320_c	S357	0
7C3D13569E62F64AC40B22A0D43047CCC2955572	new_1291003_1291419_c	S447	0
7C8DFE00A2B2B30CC8BEB35055D92CC2E4128F3A	BSU_00640	spoIIE	1
7C906AE08767CD81305F9B0EB8491E1E4208262E	BSU_19380	yojO	0
7C9F99FF1BCDB0E1CFB0AFE959C7F16A99562E18	BSU_17010	ymcB	1
7CA7ADDBDDE46B0E6522704FD19C0BCF6FA9E058	BSU_31750	pncB	0
7CBBC3649B7E37AC33A018C23085748AA6CA1121	BSU_37530	ywhC	0
7CD46C64BE69EDADF58B634DC50C3F61BFFEC5B5	BSU_37080	rho	0
7CE0CAF27B1C0F507E783B8B80622270B00634FD	BSU_07790	yfkQ	0
7CE5A42042E5D52768735E795DB805530691D8A6	BSU_35830	ywtG	0
7CF92AB56695063A3061E1380929A76E675243F7	BSU_10580	yhjO	0
7CFDFB42AF816FF5766086E537472008E6CB7E85	BSU_11410	yjbA	1
7D068B068026267769220D6DF192EF65ACEE6AB3	new_3602657_3602942	S1335	1
7D0813E85DC02B8271826C0A2D1C132F2017563F	new_1188125_1188650	S395	1
7D2EB5FBF960BAF3BF88A468B49B7EB46EA0F126	BSU_misc_RNA_46	L-box riboswitch	0
7D2EC4A784BC6960622DE5C0C87D5354C5E9F76A	new_3602548_3602655	S1334	1
7D334BBF7628D1DA001727CF7BEDB4EFA7FF88BA	BSU_33280	yvrP	0
7D4CF2FF4108D3AE170C1EE3C7D494EAD46699C6	BSU_32180	yutK	0
7D4DDB65591E8849B80AF64F297CE1C46378716F	new_3957252_3958479_c	S1481	0
7D5327BD1DD5FD5F90B2C849589923AA3D8B20EF	BSU_04260	topB	1
7D56F85FBD3AAC66607DD7465592EEAE09D61C98	BSU_22060	pbuX	0
7D5A8084FDDA962CCF028FC3735E68C4F2E77084	BSU_07700	nagP	1
7D5B8A1458A5B9634C62EDABE7F7C0734E17E486	new_2692608_2692913	S981	1
7D61DB3A298C253BBC1C7B3AE169F8AAAE4610BB	BSU_26950	yraG	1
7D693A208A2DDA2CDC8C88BDFEDF1FDED21B12C3	BSU_40358	BSU_40358	0
